Date,Open,High,Low,Close,adj_close,Volume
1/11/1994,1.196429,1.205357,1.133929,1.138393,0.359805,88849600
1/12/1994,1.151786,1.151786,1.089286,1.089286,0.344284,109779600
1/13/1994,1.071429,1.098214,1.0625,1.09375,0.345695,132899200
1/14/1994,1.098214,1.133929,1.089286,1.107143,0.349928,53628400
1/17/1994,1.107143,1.125,1.071429,1.084821,0.342873,36428000
1/18/1994,1.080357,1.080357,1.035714,1.049107,0.331585,90700400
1/19/1994,1.044643,1.0625,1.026786,1.044643,0.330174,70397600
1/20/1994,1.053571,1.098214,1.053571,1.066964,0.337229,67020800
1/21/1994,1.1875,1.196429,1.151786,1.191964,0.376737,245033600
1/24/1994,1.1875,1.258929,1.1875,1.25,0.39508,173037200
1/25/1994,1.241071,1.25,1.1875,1.209821,0.382381,110583200
1/26/1994,1.205357,1.214286,1.1875,1.196429,0.378148,41451200
1/27/1994,1.196429,1.223214,1.178571,1.21875,0.385203,33062400
1/28/1994,1.223214,1.241071,1.205357,1.214286,0.383792,34109600
1/31/1994,1.196429,1.205357,1.169643,1.169643,0.369682,59595200
2/1/1994,1.178571,1.196429,1.151786,1.1875,0.375326,39180400
2/2/1994,1.1875,1.1875,1.160714,1.178571,0.372504,36612800
2/3/1994,1.178571,1.200893,1.160714,1.196429,0.378148,34498800
2/4/1994,1.196429,1.25,1.1875,1.196429,0.378148,88502400
2/7/1994,1.196429,1.325893,1.196429,1.303571,0.457943,181361600
2/8/1994,1.285714,1.303571,1.258929,1.276786,0.448533,71346800
2/9/1994,1.276786,1.303571,1.258929,1.294643,0.454807,46746000
2/10/1994,1.294643,1.339286,1.285714,1.303571,0.457943,75507600
2/11/1994,1.294643,1.339286,1.294643,1.321429,0.464216,41062000
2/14/1994,1.321429,1.357143,1.3125,1.321429,0.464216,61387200
2/15/1994,1.3125,1.339286,1.294643,1.325893,0.465785,32443600
2/16/1994,1.339286,1.339286,1.3125,1.3125,0.46108,30506000
2/17/1994,1.330357,1.352679,1.294643,1.321429,0.464216,36288000
2/18/1994,1.303571,1.321429,1.294643,1.294643,0.454807,37268000
2/22/1994,1.294643,1.339286,1.276786,1.330357,0.467353,53642400
2/23/1994,1.330357,1.366071,1.321429,1.330357,0.467353,65133600
2/24/1994,1.321429,1.330357,1.294643,1.308036,0.459511,49464800
2/25/1994,1.321429,1.330357,1.267857,1.285714,0.45167,59206000
2/28/1994,1.294643,1.321429,1.285714,1.303571,0.457943,30956800
3/1/1994,1.3125,1.3125,1.276786,1.294643,0.454807,52967600
3/2/1994,1.258929,1.294643,1.241071,1.272321,0.446965,73536400
3/3/1994,1.276786,1.294643,1.267857,1.276786,0.448533,47118400
3/4/1994,1.285714,1.339286,1.276786,1.3125,0.46108,56711200
3/7/1994,1.321429,1.361607,1.3125,1.352679,0.475194,77599200
3/8/1994,1.357143,1.357143,1.3125,1.321429,0.464216,46513600
3/9/1994,1.308036,1.339286,1.285714,1.339286,0.47049,62134800
3/10/1994,1.330357,1.34375,1.3125,1.330357,0.467353,35940800
3/11/1994,1.321429,1.348214,1.3125,1.330357,0.467353,40460000
3/14/1994,1.375,1.375,1.348214,1.361607,0.478331,110426400
3/15/1994,1.366071,1.366071,1.330357,1.34375,0.472058,51136400
3/16/1994,1.339286,1.348214,1.303571,1.3125,0.46108,36792000
3/17/1994,1.3125,1.321429,1.294643,1.303571,0.457943,39057200
3/18/1994,1.3125,1.3125,1.276786,1.299107,0.456375,55918800
3/21/1994,1.299107,1.303571,1.258929,1.267857,0.445397,61628000
3/22/1994,1.258929,1.267857,1.232143,1.25,0.439124,60706800
3/23/1994,1.258929,1.267857,1.223214,1.254464,0.440692,54171600
3/24/1994,1.254464,1.258929,1.214286,1.236607,0.434419,47023200
3/25/1994,1.241071,1.241071,1.169643,1.169643,0.410894,85909600
3/28/1994,1.178571,1.214286,1.169643,1.1875,0.417167,70644000
3/29/1994,1.1875,1.205357,1.151786,1.169643,0.410894,53379200
3/30/1994,1.160714,1.1875,1.133929,1.160714,0.407758,42456400
3/31/1994,1.160714,1.196429,1.125,1.1875,0.417167,52264800
4/4/1994,1.151786,1.1875,1.133929,1.1875,0.417167,42075600
4/5/1994,1.205357,1.223214,1.196429,1.196429,0.420304,24474800
4/6/1994,1.214286,1.214286,1.169643,1.196429,0.420304,32272800
4/7/1994,1.196429,1.205357,1.169643,1.191964,0.418736,19342400
4/8/1994,1.205357,1.214286,1.1875,1.196429,0.420304,44212000
4/11/1994,1.196429,1.196429,1.160714,1.196429,0.420304,26706400
4/12/1994,1.191964,1.191964,1.133929,1.142857,0.401484,34207600
4/13/1994,1.151786,1.160714,1.116071,1.133929,0.398348,58284800
4/14/1994,1.089286,1.133929,1.071429,1.125,0.395211,55498800
4/15/1994,1.116071,1.125,1.071429,1.080357,0.379528,47087600
4/18/1994,1.089286,1.089286,1.044643,1.058036,0.371687,57573600
4/19/1994,1.0625,1.071429,1.017857,1.035714,0.363845,41563200
4/20/1994,1.044643,1.071429,1,1.008929,0.354435,70462000
4/21/1994,1.017857,1.089286,0.964286,1.058036,0.371687,102634000
4/22/1994,1.116071,1.142857,1.017857,1.0625,0.373255,174456800
4/25/1994,1.0625,1.107143,1.053571,1.107143,0.388938,89810000
4/26/1994,1.125,1.125,1.107143,1.116071,0.392075,41056400
4/28/1994,1.107143,1.116071,1.0625,1.080357,0.379528,25118800
4/29/1994,1.071429,1.089286,1.0625,1.071429,0.376392,23696400
5/2/1994,1.071429,1.116071,1.071429,1.107143,0.388938,30805600
5/3/1994,1.107143,1.116071,1.053571,1.080357,0.379528,33224800
5/4/1994,1.107143,1.1875,1.089286,1.178571,0.414031,91039200
5/5/1994,1.1875,1.205357,1.151786,1.174107,0.412463,72083200
5/6/1994,1.151786,1.169643,1.116071,1.154018,0.405405,46944800
5/9/1994,1.151786,1.160714,1.098214,1.116071,0.392075,35117600
5/10/1994,1.133929,1.142857,1.107143,1.107143,0.388938,36710800
5/11/1994,1.107143,1.125,1.0625,1.080357,0.379528,36380400
5/12/1994,1.089286,1.098214,1.053571,1.060268,0.372471,26776400
5/13/1994,1.0625,1.089286,1.044643,1.071429,0.376392,23153200
5/16/1994,1.071429,1.089286,1.053571,1.053571,0.370118,33846400
5/17/1994,1.0625,1.0625,1.026786,1.049107,0.36855,45026800
5/18/1994,1.0625,1.098214,1.044643,1.09375,0.384233,30965200
5/19/1994,1.098214,1.160714,1.089286,1.147321,0.403053,68395600
5/20/1994,1.133929,1.151786,1.107143,1.109375,0.389722,24536400
5/23/1994,1.107143,1.116071,1.071429,1.089286,0.382665,29988000
5/24/1994,1.107143,1.116071,1.080357,1.098214,0.385802,31612000
5/25/1994,1.080357,1.133929,1.071429,1.116071,0.392075,34028400
5/26/1994,1.125,1.125,1.080357,1.089286,0.382665,18258800
5/27/1994,1.080357,1.098214,1.053571,1.069196,0.422109,27171200
5/31/1994,1.053571,1.053571,1.017857,1.044643,0.412415,64349600
6/1/1994,1.017857,1.022321,0.995536,1.008929,0.398315,96440400
6/2/1994,1.013393,1.017857,0.96875,0.977679,0.385978,96230400
6/3/1994,0.96875,1,0.955357,0.986607,0.389503,88421200
6/6/1994,0.982143,0.991071,0.964286,0.977679,0.385978,31508400
6/7/1994,0.973214,0.991071,0.973214,0.982143,0.387741,35061600
6/8/1994,0.982143,0.986607,0.928571,0.933036,0.368354,68541200
6/9/1994,0.915179,0.964286,0.910714,0.964286,0.380691,73382400
6/10/1994,0.96875,0.977679,0.941964,0.946429,0.373641,35683200
6/13/1994,0.941964,0.970982,0.941964,0.964286,0.380691,23226000
6/14/1994,0.973214,0.977679,0.950893,0.966518,0.381572,38589600
6/15/1994,0.964286,1,0.959821,0.993304,0.392147,39869200
6/16/1994,0.991071,0.991071,0.933036,0.941964,0.371879,54555200
6/17/1994,0.928571,0.955357,0.924107,0.946429,0.373641,56123200
6/20/1994,0.9375,0.973214,0.928571,0.96875,0.382453,49974400
6/21/1994,0.959821,0.973214,0.919643,0.928571,0.366591,60818800
6/22/1994,0.9375,0.955357,0.928571,0.9375,0.370116,28464800
6/23/1994,0.9375,0.9375,0.888393,0.897321,0.354254,50974000
6/24/1994,0.897321,0.933036,0.883929,0.914618,0.361082,73214400
6/27/1994,0.901786,0.9375,0.879464,0.9375,0.370116,63988400
6/28/1994,0.9375,0.96875,0.915179,0.955357,0.377166,43556800
6/29/1994,0.955357,0.96875,0.924107,0.933036,0.368354,33891200
6/30/1994,0.9375,0.959821,0.9375,0.946429,0.373641,25432400
7/1/1994,0.941964,0.946429,0.90625,0.919643,0.363066,44819600
7/5/1994,0.915179,0.955357,0.915179,0.946429,0.373641,21462000
7/6/1994,0.9375,0.946429,0.928571,0.933036,0.368354,24346000
7/7/1994,0.924107,0.964286,0.910714,0.957589,0.378047,42537600
7/8/1994,0.946429,0.986607,0.946429,0.966518,0.381572,52057600
7/11/1994,0.96875,0.977679,0.950893,0.964286,0.380691,26605600
7/12/1994,0.964286,1.015625,0.941964,1.013393,0.400078,60578000
7/13/1994,1.017857,1.080357,1.017857,1.060268,0.418584,112565600
7/14/1994,1.058036,1.0625,1.008929,1.022321,0.403603,45166800
7/15/1994,1.008368,1.022321,0.982143,1.008929,0.398315,23741200
7/18/1994,1.004464,1.035714,1,1.013393,0.400078,19107200
7/19/1994,1.022321,1.026786,0.977679,0.988839,0.390384,29092000
7/20/1994,0.977679,0.986607,0.941964,0.950893,0.375404,54342400
7/21/1994,0.950893,1.017857,0.946429,1,0.394791,72368800
7/22/1994,1.129464,1.141739,1.071429,1.107143,0.43709,196644000
7/25/1994,1.111607,1.138393,1.098214,1.131696,0.446783,105663600
7/26/1994,1.133929,1.142857,1.111607,1.120536,0.442377,47202400
7/27/1994,1.116071,1.120536,1.09375,1.109375,0.437971,33446000
7/28/1994,1.107143,1.147321,1.102679,1.138393,0.449427,61328400
7/29/1994,1.138393,1.214286,1.138393,1.203125,0.474982,138941600
8/1/1994,1.200893,1.205357,1.169643,1.191964,0.470576,57318800
8/2/1994,1.196429,1.200893,1.15625,1.162946,0.45912,67390400
8/3/1994,1.169643,1.1875,1.147321,1.183036,0.467051,56711200
8/4/1994,1.183036,1.205357,1.183036,1.1875,0.468814,46188800
8/5/1994,1.174107,1.191964,1.174107,1.1875,0.468814,21753200
8/8/1994,1.183036,1.214286,1.178571,1.205357,0.475864,35319200
8/9/1994,1.196429,1.209821,1.183036,1.200893,0.474101,19650400
8/10/1994,1.200893,1.245536,1.1875,1.236607,0.488201,63392000
8/11/1994,1.223214,1.254464,1.209821,1.225446,0.483795,74522000
8/12/1994,1.227679,1.254464,1.209821,1.241071,0.489963,44912000
8/15/1994,1.241071,1.25,1.223214,1.236607,0.540458,30018800
8/16/1994,1.227679,1.241071,1.214286,1.241071,0.542409,38934000
8/17/1994,1.245536,1.263393,1.236607,1.25,0.546311,71545600
8/18/1994,1.241071,1.258929,1.232143,1.236607,0.540458,51564800
8/19/1994,1.241071,1.25,1.223214,1.245536,0.54436,32636800
8/22/1994,1.241071,1.25,1.236607,1.245536,0.54436,38105200
8/23/1994,1.245536,1.28125,1.241071,1.25,0.546311,53611600
8/24/1994,1.241071,1.25,1.227679,1.245536,0.54436,42896000
8/25/1994,1.223214,1.299107,1.223214,1.252232,0.547287,74698400
8/26/1994,1.258929,1.290179,1.258929,1.276786,0.558018,51049600
8/29/1994,1.276786,1.290179,1.258929,1.263393,0.552165,38026800
8/30/1994,1.258929,1.299107,1.254464,1.294643,0.565822,45519600
8/31/1994,1.285714,1.334821,1.276786,1.292411,0.564847,87959200
9/1/1994,1.263393,1.276786,1.236607,1.25,0.546311,51072000
9/2/1994,1.258929,1.267857,1.25,1.263393,0.552165,25326000
9/6/1994,1.258929,1.272321,1.25,1.270089,0.555091,22856400
9/7/1994,1.272321,1.308036,1.263393,1.290179,0.563872,50974000
9/8/1994,1.285714,1.294643,1.272321,1.290179,0.563872,39709600
9/9/1994,1.276786,1.285714,1.263393,1.276786,0.558018,39309200
9/12/1994,1.272321,1.276786,1.263393,1.276786,0.558018,22635200
9/13/1994,1.276786,1.294643,1.272321,1.279018,0.558994,26056800
9/14/1994,1.272321,1.276786,1.25,1.254464,0.548263,24771600
9/15/1994,1.254464,1.290179,1.254464,1.285714,0.56192,64738800
9/16/1994,1.28125,1.330357,1.267857,1.299107,0.567774,91036400
9/19/1994,1.299107,1.3125,1.267857,1.267857,0.554116,43587600
9/20/1994,1.254464,1.263393,1.227679,1.234375,0.539483,49313600
9/21/1994,1.232143,1.236607,1.205357,1.21875,0.532654,58710400
9/22/1994,1.223214,1.223214,1.200893,1.209821,0.528751,36559600
9/23/1994,1.209821,1.232143,1.209821,1.212054,0.529727,33219200
9/26/1994,1.209821,1.232143,1.200893,1.212054,0.529727,35425600
9/27/1994,1.205357,1.21875,1.191964,1.209821,0.528751,27272000
9/28/1994,1.214286,1.227679,1.200893,1.209821,0.528751,20316800
9/29/1994,1.205357,1.227679,1.191964,1.21875,0.532654,27344800
9/30/1994,1.21875,1.232143,1.200893,1.203125,0.525825,17925600
10/3/1994,1.200893,1.205357,1.160714,1.183036,0.517045,32398800
10/4/1994,1.1875,1.214286,1.178571,1.205357,0.5268,40597200
10/5/1994,1.200893,1.361607,1.191964,1.352679,0.591187,177450000
10/6/1994,1.334821,1.338725,1.285714,1.294643,0.565822,131728800
10/7/1994,1.290179,1.323661,1.267857,1.321429,0.577529,91098000
10/10/1994,1.325893,1.415179,1.321429,1.388393,0.606796,130852400
10/11/1994,1.477679,1.495536,1.40625,1.415179,0.618503,210576800
10/12/1994,1.415179,1.522321,1.397321,1.504464,0.657525,149329600
10/13/1994,1.522321,1.53125,1.450893,1.46875,0.641916,131325600
10/14/1994,1.482143,1.5,1.459821,1.46875,0.641916,44013200
10/17/1994,1.459821,1.482143,1.388393,1.419643,0.620454,75997600
10/18/1994,1.450893,1.486607,1.446429,1.473214,0.643867,117171600
10/19/1994,1.464286,1.504464,1.464286,1.473214,0.643867,87771600
10/20/1994,1.473214,1.493304,1.446429,1.464286,0.639965,54535600
10/21/1994,1.455357,1.526786,1.455357,1.522321,0.665329,80676400
10/24/1994,1.526786,1.540179,1.495536,1.508929,0.659476,51125200
10/25/1994,1.486607,1.522321,1.482143,1.522321,0.665329,75370400
10/26/1994,1.522321,1.5452,1.522321,1.544643,0.675085,49193200
10/27/1994,1.544643,1.5625,1.517857,1.526786,0.66728,39852400
10/28/1994,1.513393,1.53125,1.491071,1.504464,0.657525,68331200
10/31/1994,1.5,1.549107,1.482143,1.542411,0.674109,88975600
11/1/1994,1.53125,1.553011,1.513393,1.540179,0.673134,54524400
11/2/1994,1.540179,1.544643,1.477679,1.477679,0.645818,54686800
11/3/1994,1.491071,1.5,1.464286,1.482143,0.647769,27630400
11/4/1994,1.482143,1.486607,1.428571,1.441964,0.630209,48011600
11/7/1994,1.441964,1.473214,1.433036,1.455357,0.636063,28260400
11/8/1994,1.450893,1.522321,1.4375,1.508929,0.659476,87242400
11/9/1994,1.526786,1.535714,1.464286,1.486607,0.64972,101584000
11/10/1994,1.491071,1.495536,1.464286,1.475446,0.644843,38245200
11/11/1994,1.473214,1.482143,1.464286,1.46875,0.641916,15568000
11/14/1994,1.473214,1.526786,1.473214,1.517857,0.663378,34907600
11/15/1994,1.517857,1.535714,1.473214,1.477679,0.645818,41904800
11/16/1994,1.455357,1.484375,1.450893,1.462054,0.638989,46849600
11/17/1994,1.459821,1.464286,1.424107,1.428571,0.624356,37609600
11/18/1994,1.428571,1.446429,1.415179,1.428571,0.681611,36758400
11/21/1994,1.428571,1.4375,1.357143,1.361607,0.649661,50649200
11/22/1994,1.348214,1.397321,1.330357,1.334821,0.636881,56084000
11/23/1994,1.321429,1.352679,1.299107,1.316964,0.62836,81953200
11/25/1994,1.316964,1.348214,1.3125,1.348214,0.64327,21056000
11/28/1994,1.34375,1.366071,1.332589,1.350446,0.644335,34669600
11/29/1994,1.357143,1.375,1.348214,1.366071,0.651791,36033200
11/30/1994,1.370536,1.40625,1.321429,1.330357,0.63475,78008000
12/1/1994,1.321429,1.34375,1.285714,1.292411,0.616645,77330400
12/2/1994,1.303571,1.3125,1.272321,1.305804,0.623035,43064000
12/5/1994,1.303571,1.334821,1.290179,1.328125,0.633686,45068800
12/6/1994,1.321429,1.370536,1.316964,1.341518,0.640076,59522400
12/7/1994,1.339286,1.350446,1.287946,1.308036,0.6241,34325200
12/8/1994,1.316964,1.321429,1.276786,1.28125,0.61132,42464800
12/9/1994,1.28125,1.299107,1.241071,1.294643,0.61771,65181200
12/12/1994,1.299107,1.3125,1.267857,1.303571,0.62197,56019600
12/13/1994,1.308036,1.319196,1.294643,1.299107,0.61984,29800400
12/14/1994,1.303571,1.361607,1.303571,1.352679,0.645401,77856800
12/15/1994,1.357143,1.370536,1.316964,1.325893,0.63262,56898800
12/16/1994,1.330357,1.348214,1.3125,1.330357,0.63475,44945600
12/19/1994,1.330357,1.40625,1.330357,1.397321,0.666701,83204800
12/20/1994,1.397321,1.401786,1.370536,1.375,0.656051,43786400
12/21/1994,1.352679,1.375,1.339286,1.370536,0.653921,39359600
12/22/1994,1.375,1.388393,1.366071,1.379464,0.658181,33269600
12/23/1994,1.375,1.40625,1.375,1.388393,0.662441,23472400
12/27/1994,1.401786,1.419643,1.388393,1.397321,0.666701,20479200
12/28/1994,1.397321,1.401786,1.366071,1.397321,0.666701,22290800
12/29/1994,1.401786,1.424107,1.397321,1.410714,0.673091,30335200
12/30/1994,1.40625,1.424107,1.383929,1.392857,0.664571,18272800
1/3/1995,1.388393,1.388393,1.352679,1.370536,0.653921,25967200
1/4/1995,1.379464,1.415179,1.379464,1.40625,0.670961,39670400
1/5/1995,1.401786,1.40625,1.383929,1.388393,0.662441,18410000
1/6/1995,1.486607,1.540179,1.46875,1.5,0.715692,269155600
1/9/1995,1.486607,1.495536,1.464286,1.471539,0.702112,68521600
1/10/1995,1.473214,1.571429,1.473214,1.560268,0.744447,153697600
1/11/1995,1.5625,1.716518,1.524554,1.669643,0.796633,218456000
1/12/1995,1.647321,1.65625,1.598214,1.620536,0.773203,137944800
1/13/1995,1.647321,1.647321,1.584821,1.602679,0.764683,87844400
1/16/1995,1.602679,1.616071,1.580357,1.589286,0.758292,47244400
1/17/1995,1.589286,1.625,1.575893,1.607143,0.766813,82527200
1/18/1995,1.607143,1.629464,1.598214,1.629464,0.777463,31914400
1/19/1995,1.625,1.642857,1.607143,1.638393,0.781723,78573600
1/20/1995,1.678571,1.678571,1.517857,1.522321,0.726342,250090400
1/23/1995,1.495536,1.522321,1.464286,1.508929,0.719952,99635200
1/24/1995,1.508929,1.513393,1.477679,1.486607,0.709302,54524400
1/25/1995,1.410714,1.5,1.410714,1.463725,0.698384,129267600
1/26/1995,1.459821,1.482143,1.401786,1.410714,0.673091,61597200
1/27/1995,1.424107,1.441964,1.392857,1.424107,0.679481,74642400
1/30/1995,1.433036,1.446429,1.424107,1.433036,0.683741,57646400
1/31/1995,1.446429,1.459821,1.428571,1.441964,0.688001,53194400
2/1/1995,1.455357,1.455357,1.424107,1.433036,0.683741,39592000
2/2/1995,1.433036,1.495536,1.433036,1.486607,0.709302,50895600
2/3/1995,1.5,1.504464,1.441964,1.446429,0.690131,79802800
2/6/1995,1.455357,1.455357,1.410714,1.446429,0.690131,60757200
2/7/1995,1.441964,1.464286,1.428571,1.457589,0.695457,50400000
2/8/1995,1.464286,1.513393,1.459821,1.511161,0.721017,100716000
2/9/1995,1.504464,1.566964,1.504464,1.558036,0.743383,118848800
2/10/1995,1.558036,1.578125,1.549107,1.5625,0.745512,87740800
2/13/1995,1.553571,1.589286,1.544643,1.5625,0.807531,70842800
2/14/1995,1.5625,1.575893,1.522321,1.533482,0.792534,41403600
2/15/1995,1.544643,1.553571,1.517857,1.520089,0.785612,46118800
2/16/1995,1.540179,1.544643,1.522321,1.542411,0.797148,54695200
2/17/1995,1.53125,1.535714,1.517857,1.517857,0.784458,30447200
2/21/1995,1.522321,1.526786,1.459821,1.464286,0.756772,75395600
2/22/1995,1.450893,1.464286,1.433036,1.457589,0.753311,73354400
2/23/1995,1.46875,1.495536,1.428571,1.435268,0.741775,78677200
2/24/1995,1.433036,1.441964,1.375,1.392857,0.719856,142203600
2/27/1995,1.366071,1.392857,1.361046,1.366071,0.706012,67202800
2/28/1995,1.375,1.424107,1.357143,1.410714,0.729085,55742400
3/1/1995,1.419643,1.433036,1.407921,1.428571,0.738314,56112000
3/2/1995,1.433036,1.455357,1.419643,1.428571,0.738314,67186000
3/3/1995,1.419643,1.453125,1.410714,1.4375,0.742928,36442000
3/6/1995,1.419643,1.428571,1.410714,1.419643,0.733699,33180000
3/7/1995,1.424107,1.424107,1.366071,1.368304,0.707166,37696400
3/8/1995,1.383929,1.433036,1.348214,1.412946,0.730238,91218400
3/9/1995,1.424107,1.441964,1.40625,1.419643,0.733699,49170800
3/10/1995,1.415179,1.441964,1.40625,1.410714,0.729085,34353200
3/13/1995,1.415179,1.415179,1.357143,1.361607,0.703705,81438000
3/14/1995,1.366071,1.366071,1.232143,1.25,0.646024,181966400
3/15/1995,1.267857,1.294643,1.245536,1.25,0.646024,182742000
3/16/1995,1.258929,1.285714,1.25,1.258929,0.650639,79184000
3/17/1995,1.267857,1.267857,1.245536,1.254464,0.648332,53911200
3/20/1995,1.254464,1.272321,1.25,1.258929,0.650639,47471200
3/21/1995,1.267857,1.3125,1.258929,1.294643,0.669097,76342000
3/22/1995,1.294643,1.410714,1.294643,1.359375,0.702552,119786800
3/23/1995,1.352679,1.357143,1.320868,1.325893,0.685247,42523600
3/24/1995,1.334821,1.352679,1.330357,1.348214,0.696783,32029200
3/27/1995,1.34375,1.34375,1.308036,1.328125,0.686401,35700000
3/28/1995,1.294643,1.297989,1.21875,1.227679,0.634488,172449200
3/29/1995,1.214286,1.245536,1.209821,1.227679,0.634488,124219200
3/30/1995,1.236607,1.267857,1.232143,1.263393,0.652946,68353600
3/31/1995,1.254464,1.272321,1.241071,1.258929,0.650639,45810800
4/3/1995,1.267857,1.276786,1.254464,1.267857,0.655253,38575600
4/4/1995,1.276786,1.28125,1.200893,1.209821,0.625259,107049600
4/5/1995,1.21875,1.241071,1.205357,1.241071,0.64141,66214400
4/6/1995,1.330357,1.357143,1.268971,1.3125,0.678326,180706400
4/7/1995,1.321429,1.325893,1.294643,1.3125,0.678326,73931200
4/10/1995,1.316964,1.321429,1.290179,1.308036,0.676019,29450400
4/11/1995,1.3125,1.352679,1.308036,1.348214,0.696783,53628400
4/12/1995,1.366071,1.415179,1.334821,1.392857,0.719856,118678000
4/13/1995,1.401786,1.401786,1.352679,1.366071,0.706012,43590400
4/17/1995,1.361607,1.40625,1.352679,1.370536,0.70832,52203200
4/18/1995,1.375,1.379464,1.339286,1.339286,0.692169,57783600
4/19/1995,1.339286,1.339286,1.272321,1.299107,0.671404,69857200
4/20/1995,1.325893,1.375,1.308036,1.34375,0.694476,82376000
4/21/1995,1.330357,1.410714,1.325893,1.397321,0.722163,166656000
4/24/1995,1.392857,1.415179,1.375,1.392857,0.719856,68059600
4/25/1995,1.397321,1.40625,1.330357,1.348214,0.696783,68409600
4/26/1995,1.34375,1.383929,1.334821,1.366071,0.706012,57610000
4/27/1995,1.375,1.375,1.348214,1.352679,0.699091,34966400
4/28/1995,1.357143,1.370536,1.339286,1.366071,0.706012,48829200
5/1/1995,1.366071,1.383929,1.357143,1.366071,0.706012,44489200
5/2/1995,1.366071,1.370536,1.339286,1.361607,0.703705,30002000
5/3/1995,1.366071,1.379464,1.357143,1.361607,0.703705,42196000
5/4/1995,1.366071,1.424107,1.357143,1.375,0.710627,75910800
5/5/1995,1.383929,1.397321,1.361607,1.388393,0.717548,52001600
5/8/1995,1.424107,1.464286,1.419643,1.446429,0.747543,96742800
5/9/1995,1.450893,1.477679,1.428571,1.473214,0.761386,80732400
5/10/1995,1.482143,1.495536,1.455357,1.479911,0.764847,68768000
5/11/1995,1.486607,1.486607,1.441964,1.464286,0.756772,130905600
5/12/1995,1.459821,1.560268,1.446429,1.558036,0.805224,161988400
5/15/1995,1.540179,1.5625,1.517857,1.558036,0.805224,98338800
5/16/1995,1.540179,1.584821,1.517857,1.5625,0.807531,83129200
5/17/1995,1.5625,1.584821,1.553571,1.571429,0.812145,65786000
5/18/1995,1.575893,1.575893,1.544643,1.549107,0.800609,92892800
5/19/1995,1.53125,1.5625,1.522321,1.526786,0.789073,80648400
5/22/1995,1.517857,1.575893,1.508929,1.575893,0.814452,92971200
5/23/1995,1.575893,1.584821,1.553571,1.566964,0.809838,69165600
5/24/1995,1.5625,1.580357,1.53125,1.553571,0.802916,66166800
5/25/1995,1.544643,1.571429,1.535714,1.549107,0.800609,45715600
5/26/1995,1.535714,1.540179,1.508929,1.524554,0.85408,28638400
5/30/1995,1.522321,1.53125,1.482143,1.5,0.840324,49095200
5/31/1995,1.504464,1.504464,1.464286,1.484375,0.831571,39883200
6/1/1995,1.495536,1.517857,1.491071,1.506696,0.844076,46681600
6/2/1995,1.495536,1.513393,1.482143,1.504464,0.842825,26423600
6/5/1995,1.513393,1.553571,1.504464,1.553571,0.870336,63663600
6/6/1995,1.558036,1.584821,1.553571,1.571429,0.880339,78817200
6/7/1995,1.575893,1.575893,1.540179,1.540179,0.862833,31130400
6/8/1995,1.549107,1.549107,1.504464,1.533482,0.859081,34034000
6/9/1995,1.558036,1.5625,1.540179,1.553571,0.870336,46656400
6/12/1995,1.571429,1.589286,1.566964,1.577564,0.883777,53029200
6/13/1995,1.589286,1.59375,1.566964,1.571429,0.880339,31486000
6/14/1995,1.566964,1.566964,1.549107,1.558036,0.872837,29512000
6/15/1995,1.558036,1.5625,1.549107,1.558036,0.872837,23189600
6/16/1995,1.566964,1.571429,1.553571,1.566964,0.877839,22302000
6/19/1995,1.566964,1.616071,1.553571,1.584821,0.887843,117384400
6/20/1995,1.642857,1.705357,1.642857,1.691964,0.947866,184632000
6/21/1995,1.700893,1.790179,1.669643,1.763393,0.987881,156503200
6/22/1995,1.75,1.772321,1.736607,1.754464,0.982879,118479200
6/23/1995,1.741071,1.75,1.705357,1.741071,0.975376,57990800
6/26/1995,1.723214,1.732143,1.700893,1.71875,0.962872,38194800
6/27/1995,1.691964,1.723214,1.65625,1.65625,0.927858,54275200
6/28/1995,1.642857,1.696429,1.620536,1.665179,0.93286,66589600
6/29/1995,1.65625,1.71875,1.642857,1.6875,0.945365,58139200
6/30/1995,1.6875,1.709821,1.647321,1.658482,0.929109,41372800
7/3/1995,1.660714,1.683036,1.651786,1.676339,0.939113,9847600
7/5/1995,1.674107,1.709821,1.660714,1.660714,0.930359,44265200
7/6/1995,1.660714,1.678571,1.633929,1.678571,0.940363,46023600
7/7/1995,1.674107,1.758929,1.669643,1.736607,0.972875,96779200
7/10/1995,1.736607,1.78125,1.71875,1.736607,0.972875,74482800
7/11/1995,1.705357,1.736607,1.680804,1.683036,0.942864,53673200
7/12/1995,1.6875,1.714286,1.647321,1.678571,0.940363,70952000
7/13/1995,1.691964,1.741071,1.683036,1.700893,0.952868,88082400
7/14/1995,1.691964,1.75,1.678571,1.741071,0.975376,69482000
7/17/1995,1.745536,1.776786,1.736607,1.75,0.980378,56540400
7/18/1995,1.75,1.770089,1.705357,1.71875,0.962872,63658000
7/19/1995,1.678571,1.714286,1.607143,1.625,0.910351,130258800
7/20/1995,1.642857,1.691964,1.607143,1.680804,0.941614,82818400
7/21/1995,1.535714,1.602679,1.535714,1.5625,0.875338,189470400
7/24/1995,1.571429,1.625,1.5625,1.620536,0.90785,53656400
7/25/1995,1.642857,1.65625,1.629464,1.633929,0.915353,65881200
7/26/1995,1.651786,1.651786,1.620536,1.620536,0.90785,42862400
7/27/1995,1.625,1.696429,1.625,1.671875,0.936611,81295200
