datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2003-09-25,7354.5441,90500.4578,1.3,97855.0019,-0.0006216908117655517,0.9785500189999978,0.023655960000002363
2003-09-26,7330.341300000001,90500.4578,1.3,97830.7991,-0.00024733329446702257,0.9783079909999978,0.023897988000002424
2003-09-29,7402.2141,90500.4578,1.3,97902.6719,0.0007346643455965474,0.9790267189999976,0.02317926000000259
2003-09-30,7330.341300000001,90500.4578,1.3,97830.7991,-0.0007341250101264851,0.9783079909999977,0.023897988000002535
2003-10-01,7486.5562,90500.4578,1.3,97987.01400000001,0.001596786507287229,0.9798701399999977,0.022335839000002466
2003-10-02,7513.6932,90500.4578,1.3,98014.151,0.00027694486128537754,0.9801415099999977,0.022064469000002473
2003-10-03,7582.6302,90500.4578,1.3,98083.088,0.0007033372150517803,0.9808308799999977,0.02137509900000245
2003-10-06,7617.1021,90500.4578,1.3,98117.55990000001,0.0003514561042368136,0.9811755989999977,0.021030380000002458
2003-10-07,7646.4386,90500.4578,1.3,98146.8964,0.0002989933711141646,0.9814689639999977,0.020737015000002468
2003-10-08,7627.368199999999,90500.4578,1.3,98127.826,-0.00019430466677494707,0.9812782599999977,0.020927719000002454
2003-10-09,7647.902700000001,90500.4578,1.3,98148.36050000001,0.0002092627630414512,0.9814836049999979,0.02072237400000232
2003-10-10,7669.1734,90500.4578,1.3,98169.6312,0.00021671987073079713,0.9816963119999979,0.02050966700000234
2003-10-13,7693.3769,90500.4578,1.3,98193.8347,0.0002465477327779908,0.9819383469999979,0.020267632000002256
2003-10-14,7720.509300000001,90500.4578,1.3,98220.96710000001,0.00027631470023448124,0.982209670999998,0.019996308000002183
2003-10-15,7699.9741,90500.4578,1.3,98200.43190000001,-0.0002090714498778068,0.9820043189999981,0.02020166000000212
2003-10-16,7730.778499999999,90500.4578,1.3,98231.2363,0.00031368904804174313,0.982312362999998,0.019893616000002168
2003-10-17,7646.4386,90500.4578,1.3,98146.8964,-0.0008585853459324166,0.981468963999998,0.020737015000002246
2003-10-20,7703.6446,90500.4578,1.3,98204.1024,0.0005828610185172334,0.982041023999998,0.02016495500000215
2003-10-21,7690.4411,90500.4578,1.3,98190.8989,-0.00013444957672159585,0.981908988999998,0.02029699000000218
2003-10-22,7593.634,90500.4578,1.3,98094.09180000001,-0.0009859070553838167,0.9809409179999982,0.021265061000002028
2003-10-23,7579.6982,90500.4578,1.3,98080.156,-0.00014206564069541017,0.9808015599999982,0.021404419000002006
2003-10-24,7596.565200000001,90500.4578,1.3,98097.023,0.00017197158617898722,0.9809702299999982,0.021235749000002024
2003-10-27,7600.2327000000005,90500.4578,1.3,98100.6905,3.738645565221077e-05,0.9810069049999982,0.021199074000001983
2003-10-28,7703.6446,90500.4578,1.3,98204.1024,0.0010541403885429013,0.9820410239999982,0.02016495500000204
2003-10-29,7713.910699999999,90500.4578,1.3,98214.3685,0.00010453840266455572,0.9821436849999982,0.020062294000002034
2003-10-30,7730.044599999999,90500.4578,1.3,98230.5024,0.0001642722978969502,0.9823050239999981,0.019900955000002107
2003-10-31,7722.708100000002,90500.4578,1.3,98223.1659,-7.468657719078564e-05,0.9822316589999982,0.019974320000001988
2003-11-03,7773.318499999999,90500.4578,1.3,98273.7763,0.0005152593029991159,0.9827377629999982,0.019468216000002037
2003-11-04,7756.448399999999,90500.4578,1.3,98256.9062,-0.0001716643100037052,0.9825690619999982,0.01963691700000203
2003-11-05,7762.3161,90500.4578,1.3,98262.7739,5.971793970460659e-05,0.9826277389999983,0.019578240000001856
2003-11-06,7803.383599999999,90500.4578,1.3,98303.8414,0.0004179354843147909,0.9830384139999985,0.01916756500000172
2003-11-07,7745.446,90500.4578,1.3,98245.9038,-0.0005893726956636147,0.9824590379999985,0.01974694100000174
2003-11-10,7713.910699999999,90500.4578,1.3,98214.3685,-0.0003209833568654785,0.9821436849999984,0.020062294000001812
2003-11-11,7711.7134,90500.4578,1.3,98212.1712,-2.2372490232958064e-05,0.9821217119999983,0.020084267000001876
2003-11-12,7798.2506,90500.4578,1.3,98298.7084,0.0008811250066327325,0.9829870839999985,0.019218895000001734
2003-11-13,7800.4532,90500.4578,1.3,98300.91100000001,2.2407212015851385e-05,0.9830091099999985,0.019196869000001726
2003-11-14,7734.444399999999,90500.4578,1.3,98234.9022,-0.0006714973373951327,0.9823490219999983,0.019856957000001896
2003-11-17,7695.5765,90500.4578,1.3,98196.0343,-0.0003956628360138881,0.9819603429999983,0.020245636000001843
2003-11-18,7615.634200000001,90500.4578,1.3,98116.092,-0.0008141092516604775,0.9811609199999983,0.021045059000001864
2003-11-19,7680.174300000001,90500.4578,1.3,98180.6321,0.0006577932190776625,0.9818063209999983,0.020399658000001875
2003-11-20,7611.232,90500.4578,1.3,98111.68980000001,-0.000702198575476376,0.9811168979999985,0.02108908100000173
2003-11-21,7642.7704,90500.4578,1.3,98143.2282,0.0003214540496070395,0.9814322819999984,0.020773697000001756
2003-11-24,7743.978100000001,90500.4578,1.3,98244.43590000001,0.0010312244854404629,0.9824443589999985,0.0197616200000017
2003-11-25,7773.318499999999,90500.4578,1.3,98273.7763,0.00029864693843673074,0.9827377629999983,0.019468216000001926
2003-11-26,7801.185600000001,90500.4578,1.3,98301.6434,0.0002835659832072235,0.9830164339999983,0.019189545000001917
2003-11-28,7807.051800000001,90500.4578,1.3,98307.5096,5.967550284102785e-05,0.9830750959999982,0.019130883000001986
2003-12-01,7891.3933,90500.4578,1.3,98391.8511,0.0008579354755620106,0.9839185109999982,0.018287468000002027
2003-12-02,7871.592700000001,90500.4578,1.3,98372.05050000001,-0.00020124227543871775,0.9837205049999983,0.01848547400000189
2003-12-03,7859.124,90500.4578,1.3,98359.5818,-0.00012675043304111178,0.9835958179999982,0.018610161000002012
2003-12-04,7891.3933,90500.4578,1.3,98391.8511,0.00032807479870755607,0.9839185109999982,0.018287468000002027
2003-12-05,7836.3876,90500.4578,1.3,98336.8454,-0.0005590473132179863,0.9833684539999982,0.01883752500000202
2003-12-08,7889.1921999999995,90500.4578,1.3,98389.65000000001,0.0005369767535781111,0.9838964999999982,0.018309479000002016
2003-12-09,7828.321800000001,90500.4578,1.3,98328.77960000001,-0.0006186666991904177,0.9832877959999982,0.01891818300000203
2003-12-10,7827.5879,90500.4578,1.3,98328.0457,-7.463735469892541e-06,0.983280456999998,0.018925522000002193
2003-12-11,7915.5952,90500.4578,1.3,98416.053,0.0008950376199736709,0.9841605299999979,0.018045449000002267
2003-12-12,7930.994399999999,90500.4578,1.3,98431.4522,0.00015647040833877135,0.9843145219999979,0.017891457000002275
2003-12-15,7891.3933,90500.4578,1.3,98391.8511,-0.0004023216067109425,0.9839185109999979,0.01828746800000225
2003-12-16,7932.4669,90500.4578,1.3,98432.9247,0.00041744920479502845,0.984329246999998,0.01787673200000217
2003-12-17,7957.399699999999,90500.4578,1.3,98457.8575,0.00025329736036994177,0.984578574999998,0.017627404000002178
2003-12-18,8046.871899999999,90500.4578,1.3,98547.3297,0.0009087360041326598,0.9854732969999982,0.016732682000001997
2003-12-19,8024.475100000001,90500.4578,1.3,98524.9329,-0.00022726947618145754,0.9852493289999982,0.016956650000002016
2003-12-22,8080.475600000002,90500.4578,1.3,98580.93340000001,0.0005683891209227188,0.9858093339999981,0.01639664500000204
2003-12-23,8085.6308,90500.4578,1.3,98586.0886,5.22940879355005e-05,0.985860885999998,0.016345093000002198
2003-12-24,8077.5276,90500.4578,1.3,98577.9854,-8.219415249222095e-05,0.985779853999998,0.01642612500000218
2003-12-26,8083.4244,90500.4578,1.3,98583.88220000001,5.981862964721252e-05,0.9858388219999982,0.01636715700000202
2003-12-29,8191.0072,90500.4578,1.3,98691.465,0.0010912818363324472,0.9869146499999981,0.015291329000002074
2003-12-30,8192.4782,90500.4578,1.3,98692.936,1.4905037634349583e-05,0.9869293599999983,0.015276619000001879
2003-12-31,8199.8489,90500.4578,1.3,98700.3067,7.468315665470904e-05,0.9870030669999983,0.0152029120000019
2004-01-02,8196.1617,90500.4578,1.3,98696.6195,-3.735753335809555e-05,0.9869661949999983,0.015239784000001921
2004-01-05,8285.3241,90500.4578,1.3,98785.7819,0.0009033987227902163,0.9878578189999984,0.01434816000000183
2004-01-06,8293.4288,90500.4578,1.3,98793.8866,8.204318318005832e-05,0.9879388659999985,0.014267113000001719
2004-01-07,8321.4302,90500.4578,1.3,98821.888,0.00028343251757445564,0.9882188799999985,0.013987099000001724
2004-01-08,8354.586000000001,90500.4578,1.3,98855.0438,0.000335510691720442,0.9885504379999984,0.01365554100000177
2004-01-09,8281.6399,90500.4578,1.3,98782.0977,-0.0007379097433569681,0.9878209769999984,0.014385002000001812
2004-01-12,8342.802399999999,90500.4578,1.3,98843.2602,0.0006191658349445905,0.9884326019999984,0.013773377000001807
2004-01-13,8294.1666,90500.4578,1.3,98794.6244,-0.0004920497351219577,0.9879462439999984,0.014259735000001772
2004-01-14,8363.4331,90500.4578,1.3,98863.8909,0.0007011160821823736,0.9886389089999985,0.01356707000000168
2004-01-15,8384.0668,90500.4578,1.3,98884.5246,0.00020870815231099904,0.9888452459999987,0.013360733000001512
2004-01-16,8417.2234,90500.4578,1.3,98917.6812,0.00033530625883204657,0.9891768119999987,0.013029167000001451
2004-01-20,8415.0116,90500.4578,1.3,98915.4694,-2.2360006554644762e-05,0.9891546939999987,0.013051285000001522
2004-01-21,8481.3293,90500.4578,1.3,98981.7871,0.0006704482160602154,0.9898178709999985,0.012388108000001674
2004-01-22,8459.2232,90500.4578,1.3,98959.68100000001,-0.00022333502604532374,0.9895968099999986,0.012609169000001641
2004-01-23,8431.961800000001,90500.4578,1.3,98932.41960000001,-0.0002754798694227789,0.9893241959999985,0.012881783000001645
2004-01-26,8538.069200000002,90500.4578,1.3,99038.527,0.0010725240566136218,0.9903852699999984,0.011820709000001761
2004-01-27,8450.3853,90500.4578,1.3,98950.8431,-0.0008853514148084995,0.9895084309999984,0.01269754800000178
2004-01-28,8353.853599999999,90500.4578,1.3,98854.3114,-0.0009755520718750521,0.9885431139999985,0.01366286500000169
2004-01-29,8361.9598,90500.4578,1.3,98862.4176,8.20014816267367e-05,0.9886241759999984,0.01358180300000178
2004-01-30,8361.9598,90500.4578,1.3,98862.4176,0.0,0.9886241759999984,0.01358180300000178
2004-02-02,8398.065200000001,90500.4578,1.3,98898.523,0.0003652085481673506,0.9889852299999985,0.013220749000001697
2004-02-03,8384.0668,90500.4578,1.3,98884.5246,-0.00014154306429825514,0.9888452459999986,0.013360733000001623
2004-02-04,8315.5373,90500.4578,1.3,98815.9951,-0.000693025529295066,0.9881599509999985,0.014046028000001654
2004-02-05,8339.8521,90500.4578,1.3,98840.30990000001,0.00024606137878180334,0.9884030989999986,0.013802880000001627
2004-02-06,8433.4328,90500.4578,1.3,98933.8906,0.0009467867927031026,0.9893389059999986,0.012867073000001561
2004-02-09,8435.6422,90500.4578,1.3,98936.1,2.2332084451681666e-05,0.9893609999999987,0.012844979000001477
2004-02-10,8462.9097,90500.4578,1.3,98963.36750000001,0.0002756071848395436,0.9896336749999988,0.012572304000001422
2004-02-11,8552.8061,90500.4578,1.3,99053.2639,0.0009083805681935342,0.9905326389999988,0.01167334000000142
2004-02-12,8521.859,90500.4578,1.3,99022.3168,-0.0003124288769651429,0.9902231679999987,0.011982811000001536
2004-02-13,8483.5426,90500.4578,1.3,98984.0004,-0.00038694711695530515,0.9898400039999987,0.012365975000001472
2004-02-17,8560.1753,90500.4578,1.3,99060.6331,0.0007741927957076733,0.9906063309999987,0.011599648000001461
2004-02-18,8522.5922,90500.4578,1.3,99023.05,-0.0003793949102067762,0.9902304999999987,0.01197547900000151
2004-02-19,8490.9088,90500.4578,1.3,98991.36660000001,-0.0003199598477323651,0.9899136659999987,0.012292313000001442
2004-02-20,8465.1199,90500.4578,1.3,98965.57770000001,-0.00026051665802540036,0.9896557769999987,0.012550202000001454
2004-02-23,8443.7531,90500.4578,1.3,98944.2109,-0.00021590133151927482,0.9894421089999987,0.012763870000001454
2004-02-24,8429.0138,90500.4578,1.3,98929.4716,-0.00014896576430223352,0.9892947159999987,0.01291126300000145
2004-02-25,8464.3806,90500.4578,1.3,98964.83840000001,0.00035749508642890504,0.9896483839999988,0.01255759500000142
2004-02-26,8469.540400000002,90500.4578,1.3,98969.9982,5.213770954837216e-05,0.9896999819999988,0.012505997000001434
2004-02-27,8475.4356,90500.4578,1.3,98975.8934,5.9565525989846435e-05,0.9897589339999987,0.012447045000001489
2004-03-01,8559.4406,90500.4578,1.3,99059.8984,0.0008487420230753884,0.9905989839999988,0.011606995000001397
2004-03-02,8509.3338,90500.4578,1.3,99009.7916,-0.0005058232524899342,0.9900979159999987,0.012108063000001446
2004-03-03,8524.8039,90500.4578,1.3,99025.2617,0.00015624818262938156,0.9902526169999989,0.0119533620000013
2004-03-04,8546.9124,90500.4578,1.3,99047.3702,0.00022326121254767628,0.9904737019999988,0.011732277000001345
2004-03-05,8575.6508,90500.4578,1.3,99076.1086,0.0002901480366612752,0.9907610859999988,0.0114448930000014
2004-03-08,8471.015200000002,90500.4578,1.3,98971.473,-0.0010561133403256262,0.9897147299999987,0.012491249000001536
2004-03-09,8437.1216,90500.4578,1.3,98937.5794,-0.00034245827583057054,0.9893757939999988,0.012830185000001437
2004-03-10,8295.6367,90500.4578,1.3,98796.0945,-0.0014300420614494769,0.9879609449999988,0.014245034000001433
2004-03-11,8188.059200000001,90500.4578,1.3,98688.517,-0.0010888841360019441,0.9868851699999988,0.015320809000001434
2004-03-12,8295.6367,90500.4578,1.3,98796.0945,0.0010900710971266658,0.9879609449999986,0.014245034000001544
2004-03-15,8193.9545,90500.4578,1.3,98694.4123,-0.0010292127488906733,0.9869441229999986,0.015261856000001628
2004-03-16,8237.4283,90500.4578,1.3,98737.8861,0.00044048896980974916,0.9873788609999986,0.014827118000001582
2004-03-17,8329.5349,90500.4578,1.3,98829.9927,0.0009328394969556619,0.9882999269999985,0.013906052000001723
2004-03-18,8331.7474,90500.4578,1.3,98832.2052,2.2386928699935638e-05,0.9883220519999983,0.01388392700000185
2004-03-19,8212.3253,90500.4578,1.3,98712.7831,-0.001208331836351606,0.9871278309999983,0.015078148000001845
2004-03-22,8108.062,90500.4578,1.3,98608.51980000001,-0.0010562289576454553,0.9860851979999984,0.016120781000001805
2004-03-23,8094.014,90500.4578,1.3,98594.4718,-0.00014246233518666607,0.9859447179999983,0.016261261000001914
2004-03-24,8100.670600000001,90500.4578,1.3,98601.1284,6.751494154255688e-05,0.9860112839999983,0.016194695000001924
2004-03-25,8207.8911,90500.4578,1.3,98708.34890000001,0.0010874165614520592,0.9870834889999984,0.015122490000001765
2004-03-26,8210.108199999999,90500.4578,1.3,98710.566,2.246111929449235e-05,0.9871056599999984,0.01510031900000175
2004-03-29,8325.460799999999,90500.4578,1.3,98825.9186,0.0011685942516022063,0.9882591859999984,0.01394679300000179
2004-03-30,8353.561399999999,90500.4578,1.3,98854.01920000001,0.000284344435124817,0.9885401919999984,0.013665787000001761
2004-03-31,8363.1744,90500.4578,1.3,98863.63220000001,9.724440217806496e-05,0.9886363219999985,0.013569657000001678
2004-04-01,8413.456,90500.4578,1.3,98913.91380000001,0.0005085955156722832,0.9891391379999984,0.013066841000001772
2004-04-02,8477.0477,90500.4578,1.3,98977.5055,0.0006428994421205925,0.9897750549999983,0.012430924000001897
2004-04-05,8523.632,90500.4578,1.3,99024.0898,0.00047065542584312503,0.9902408979999983,0.011965081000001931
2004-04-06,8496.277600000001,90500.4578,1.3,98996.7354,-0.000276239852900928,0.9899673539999982,0.012238625000001946
2004-04-07,8476.3084,90500.4578,1.3,98976.7662,-0.00020171574263860848,0.9897676619999981,0.012438317000002086
2004-04-08,8457.0847,90500.4578,1.3,98957.54250000001,-0.00019422436939531273,0.9895754249999983,0.012630554000001903
2004-04-12,8490.3603,90500.4578,1.3,98990.8181,0.0003362613819961613,0.9899081809999982,0.01229779800000197
2004-04-13,8371.3066,90500.4578,1.3,98871.7644,-0.0012026741700400523,0.9887176439999982,0.013488335000002016
2004-04-14,8384.6176,90500.4578,1.3,98885.0754,0.00013462893153337596,0.9888507539999981,0.01335522500000208
2004-04-15,8352.820600000001,90500.4578,1.3,98853.27840000001,-0.00032155509687759043,0.9885327839999981,0.01367319500000208
2004-04-16,8417.1516,90500.4578,1.3,98917.6094,0.0006507725493907213,0.9891760939999981,0.013029885000002128
2004-04-19,8417.1516,90500.4578,1.3,98917.6094,0.0,0.9891760939999981,0.013029885000002128
2004-04-20,8275.9186,90500.4578,1.3,98776.37640000001,-0.001427784201990523,0.9877637639999982,0.014442215000001979
2004-04-21,8331.3744,90500.4578,1.3,98831.8322,0.0005614277626000419,0.9883183219999981,0.013887657000002052
2004-04-22,8448.2101,90500.4578,1.3,98948.6679,0.0011821666906222106,0.9894866789999982,0.012719300000001987
2004-04-23,8456.3438,90500.4578,1.3,98956.8016,8.220120768309691e-05,0.9895680159999983,0.012637963000001862
2004-04-26,8444.5137,90500.4578,1.3,98944.9715,-0.00011954812411807403,0.9894497149999982,0.01275626400000196
2004-04-27,8451.9104,90500.4578,1.3,98952.3682,7.475569387582759e-05,0.9895236819999983,0.012682297000001896
2004-04-28,8342.4683,90500.4578,1.3,98842.92610000001,-0.0011060078903698534,0.9884292609999985,0.013776718000001686
2004-04-29,8269.2635,90500.4578,1.3,98769.7213,-0.0007406174916952946,0.9876972129999985,0.014508766000001727
2004-04-30,8204.9309,90500.4578,1.3,98705.38870000001,-0.0006513392885314495,0.9870538869999985,0.015152092000001671
2004-05-03,8292.923,90500.4578,1.3,98793.3808,0.0008914619673645596,0.9879338079999984,0.014272171000001777
2004-05-04,8286.2709,90500.4578,1.3,98786.7287,-6.733345843745742e-05,0.9878672869999985,0.014338692000001707
2004-05-05,8339.5126,90500.4578,1.3,98839.9704,0.0005389559984487757,0.9883997039999984,0.013806275000001755
2004-05-06,8267.785600000001,90500.4578,1.3,98768.2434,-0.0007256881978993102,0.9876824339999984,0.014523545000001747
2004-05-07,8130.986800000001,90500.4578,1.3,98631.4446,-0.0013850484253929984,0.9863144459999984,0.01589153300000179
2004-05-10,8047.4281,90500.4578,1.3,98547.88590000001,-0.0008471811432841925,0.9854788589999984,0.01672712000000176
2004-05-11,8115.4572,90500.4578,1.3,98615.91500000001,0.0006903151638284477,0.9861591499999985,0.01604682900000165
2004-05-12,8167.218800000001,90500.4578,1.3,98667.6766,0.0005248807963704749,0.9866767659999985,0.015529213000001652
2004-05-13,8133.2038999999995,90500.4578,1.3,98633.6617,-0.00034474207939350077,0.9863366169999984,0.015869362000001774
2004-05-14,8136.9034,90500.4578,1.3,98637.3612,3.7507479051734904e-05,0.9863736119999985,0.01583236700000168
2004-05-17,8067.3912,90500.4578,1.3,98567.849,-0.0007047248542978446,0.9856784899999985,0.01652748900000167
2004-05-18,8108.062,90500.4578,1.3,98608.51980000001,0.00041261730282871056,0.9860851979999986,0.016120781000001583
2004-05-19,8079.9644,90500.4578,1.3,98580.4222,-0.0002849408961517197,0.9858042219999985,0.016401757000001682
2004-05-20,8105.8464,90500.4578,1.3,98606.3042,0.00026254705977502013,0.9860630419999984,0.0161429370000018
2004-05-21,8119.892900000001,90500.4578,1.3,98620.35070000001,0.0001424503241853614,0.9862035069999985,0.01600247200000171
2004-05-24,8153.9078,90500.4578,1.3,98654.3656,0.000344907514103987,0.9865436559999985,0.0156623230000017
2004-05-25,8270.7428,90500.4578,1.3,98771.20060000001,0.0011842861619901779,0.9877120059999985,0.014493973000001659
2004-05-26,8299.5804,90500.4578,1.3,98800.03820000001,0.00029196364754935367,0.9880003819999986,0.014205597000001569
2004-05-27,8346.167,90500.4578,1.3,98846.6248,0.0004715241091879374,0.9884662479999985,0.013739731000001698
2004-05-28,8345.4285,90500.4578,1.3,98845.8863,-7.471170629269608e-06,0.9884588629999984,0.01374711600000178
2004-06-01,8334.3361,90500.4578,1.3,98834.7939,-0.0001122191364274494,0.9883479389999985,0.013858040000001681
2004-06-02,8365.390800000001,90500.4578,1.3,98865.8486,0.00031420817279603774,0.9886584859999984,0.013547493000001798
2004-06-03,8288.4872,90500.4578,1.3,98788.945,-0.0007778580883994746,0.9878894499999985,0.014316529000001688
2004-06-04,8354.3007,90500.4578,1.3,98854.7585,0.0006662030857804702,0.9885475849999985,0.013658394000001683
2004-06-07,8481.4857,90500.4578,1.3,98981.94350000001,0.0012865844996223785,0.9898194349999987,0.012386544000001498
2004-06-08,8493.3151,90500.4578,1.3,98993.77290000001,0.00011951068631010919,0.9899377289999987,0.012268250000001535
2004-06-09,8414.1968,90500.4578,1.3,98914.65460000001,-0.0007992250187284222,0.9891465459999986,0.013059433000001563
2004-06-10,8455.604599999999,90500.4578,1.3,98956.0624,0.0004186214890748996,0.9895606239999984,0.012645355000001746
2004-06-14,8372.0451,90500.4578,1.3,98872.5029,-0.0008444101146852789,0.9887250289999986,0.013480950000001601
2004-06-15,8431.2035,90500.4578,1.3,98931.6613,0.0005983301551477638,0.9893166129999986,0.012889366000001568
2004-06-16,8429.7241,90500.4578,1.3,98930.1819,-1.4953756770852422e-05,0.9893018189999985,0.012904160000001719
2004-06-17,8417.1516,90500.4578,1.3,98917.6094,-0.000127084573772418,0.9891760939999986,0.013029885000001573
2004-06-18,8433.036,90500.4578,1.3,98933.4938,0.00016058212583525133,0.9893349379999985,0.012871041000001693
2004-06-21,8401.1223,90500.4578,1.3,98901.5801,-0.00032257730697859976,0.9890158009999986,0.013190178000001551
2004-06-22,8443.4258,90500.4578,1.3,98943.8836,0.00042773330777134966,0.9894388359999985,0.012767143000001702
2004-06-23,8516.1568,90500.4578,1.3,99016.6146,0.0007350732289226336,0.9901661459999984,0.012039833000001776
2004-06-24,8489.4402,90500.4578,1.3,98989.898,-0.00026981936423420283,0.9898989799999984,0.012306999000001762
2004-06-25,8448.6206,90500.4578,1.3,98949.0784,-0.000412361269429784,0.9894907839999983,0.012715195000001844
2004-06-28,8419.6747,90500.4578,1.3,98920.1325,-0.00029253329559042474,0.9892013249999985,0.013004654000001725
2004-06-29,8454.5593,90500.4578,1.3,98955.0171,0.0003526541980722886,0.9895501709999984,0.012655808000001767
2004-06-30,8499.8283,90500.4578,1.3,99000.2861,0.0004574704883761882,0.9900028609999986,0.012203118000001623
2004-07-01,8381.8268,90500.4578,1.3,98882.2846,-0.0011919308988744826,0.9888228459999985,0.013383133000001712
2004-07-02,8377.3727,90500.4578,1.3,98877.83050000001,-4.504446896635983e-05,0.9887783049999986,0.013427674000001555
2004-07-06,8303.904,90500.4578,1.3,98804.3618,-0.0007430249999266225,0.9880436179999985,0.014162361000001678
2004-07-07,8328.3958,90500.4578,1.3,98828.8536,0.00024788176912249327,0.9882885359999986,0.01391744300000164
2004-07-08,8270.5048,90500.4578,1.3,98770.9626,-0.0005857702269249643,0.9877096259999985,0.014496353000001738
2004-07-09,8292.0273,90500.4578,1.3,98792.4851,0.00021790311072655832,0.9879248509999984,0.014281128000001808
2004-07-12,8295.739,90500.4578,1.3,98796.1968,3.757067145593318e-05,0.9879619679999985,0.014244011000001722
2004-07-13,8301.6762,90500.4578,1.3,98802.134,6.009543071794354e-05,0.9880213399999984,0.014184639000001775
2004-07-14,8276.4427,90500.4578,1.3,98776.9005,-0.0002553942812612009,0.9877690049999984,0.014436974000001768
2004-07-15,8223.0072,90500.4578,1.3,98723.465,-0.0005409716211940419,0.9872346499999983,0.014971329000001865
2004-07-16,8216.3269,90500.4578,1.3,98716.7847,-6.766679026093403e-05,0.9871678469999985,0.015038132000001703
2004-07-19,8181.448399999999,90500.4578,1.3,98681.9062,-0.00035331884143108283,0.9868190619999985,0.01538691700000172
2004-07-20,8285.35,90500.4578,1.3,98785.80780000001,0.0010528941322782703,0.9878580779999986,0.014347901000001606
2004-07-21,8132.4669,90500.4578,1.3,98632.9247,-0.0015476221069076201,0.9863292469999985,0.015876732000001725
2004-07-22,8154.7279,90500.4578,1.3,98655.1857,0.00022569542642791873,0.9865518569999985,0.015654122000001713
2004-07-23,8086.4517000000005,90500.4578,1.3,98586.90950000001,-0.0006920690434623067,0.9858690949999985,0.01633688400000166
2004-07-26,8070.8649,90500.4578,1.3,98571.3227,-0.00015810212612465957,0.9857132269999984,0.016492752000001776
2004-07-27,8146.565200000001,90500.4578,1.3,98647.023,0.0007679748828204325,0.9864702299999983,0.015735749000001853
2004-07-28,8171.057900000001,90500.4578,1.3,98671.5157,0.0002482862559369803,0.9867151569999983,0.015490822000001847
2004-07-29,8205.9334,90500.4578,1.3,98706.3912,0.0003534505348639083,0.9870639119999983,0.015142067000001869
2004-07-30,8225.975,90500.4578,1.3,98726.43280000001,0.0002030425766392785,0.9872643279999984,0.014941651000001777
2004-08-02,8243.044300000001,90500.4578,1.3,98743.50210000001,0.00017289493315919557,0.9874350209999985,0.014770958000001722
2004-08-03,8179.220600000001,90500.4578,1.3,98679.6784,-0.0006463584807370193,0.9867967839999984,0.015409195000001819
2004-08-04,8178.479,90500.4578,1.3,98678.93680000001,-7.515225140752868e-06,0.9867893679999984,0.0154166110000018
2004-08-05,8044.890600000001,90500.4578,1.3,98545.3484,-0.0013537681326133422,0.9854534839999983,0.016752495000001866
2004-08-06,7929.8592,90500.4578,1.3,98430.31700000001,-0.0011672940617458716,0.9843031699999983,0.01790280900000185
2004-08-09,7940.9897,90500.4578,1.3,98441.44750000001,0.00011307999749710085,0.9844144749999983,0.017791504000001845
2004-08-10,8043.407399999999,90500.4578,1.3,98543.8652,0.0010403920564048263,0.9854386519999982,0.01676732700000194
2004-08-11,8027.0797999999995,90500.4578,1.3,98527.53760000001,-0.00016568865009358724,0.9852753759999984,0.01693060300000182
2004-08-12,7939.505,90500.4578,1.3,98439.96280000001,-0.0008888357725485019,0.9843996279999984,0.01780635100000183
2004-08-13,7955.094100000001,90500.4578,1.3,98455.5519,0.00015836149828363233,0.9845555189999983,0.017650460000001922
2004-08-16,8037.469499999999,90500.4578,1.3,98537.92730000001,0.0008366760270022144,0.9853792729999983,0.016826706000001912
2004-08-17,8082.7423,90500.4578,1.3,98583.2001,0.00045944542614706485,0.9858320009999982,0.016373978000001954
2004-08-18,8165.863799999999,90500.4578,1.3,98666.3216,0.0008431609028280995,0.9866632159999982,0.015542763000002013
2004-08-19,8142.1143,90500.4578,1.3,98642.5721,-0.00024070523370955943,0.9864257209999983,0.015780258000001934
2004-08-20,8199.258399999999,90500.4578,1.3,98699.7162,0.0005793046428479443,0.9869971619999982,0.015208817000001984
2004-08-23,8178.479,90500.4578,1.3,98678.93680000001,-0.00021053150708028046,0.9867893679999984,0.0154166110000018
2004-08-24,8189.608800000001,90500.4578,1.3,98690.0666,0.0001127880007720794,0.9869006659999983,0.01530531300000193
2004-08-25,8245.2744,90500.4578,1.3,98745.7322,0.0005640446087205042,0.9874573219999982,0.014748657000001941
2004-08-26,8245.2744,90500.4578,1.3,98745.7322,0.0,0.9874573219999982,0.014748657000001941
2004-08-27,8271.244,90500.4578,1.3,98771.70180000001,0.00026299465730228455,0.9877170179999982,0.014488961000001965
2004-08-30,8202.9686,90500.4578,1.3,98703.4264,-0.0006912445442952553,0.9870342639999982,0.015171715000002028
2004-08-31,8246.0136,90500.4578,1.3,98746.47140000001,0.0004361044147096482,0.9874647139999982,0.014741265000001946
2004-09-01,8261.599699999999,90500.4578,1.3,98762.0575,0.00015783956407777744,0.9876205749999982,0.014585404000001967
2004-09-02,8355.1094,90500.4578,1.3,98855.5672,0.0009468180632021816,0.9885556719999984,0.013650307000001805
2004-09-03,8320.967900000001,90500.4578,1.3,98821.4257,-0.0003453674989383204,0.9882142569999984,0.01399172200000176
2004-09-07,8375.891099999999,90500.4578,1.3,98876.3489,0.0005557823074393564,0.9887634889999983,0.013442490000001861
