Date,Open,High,Low,Close,Adj Close,Volume
2004-02-09,114.669998,114.870003,114.290001,114.480003,84.356422,24851300
2004-02-10,114.279999,115.139999,114.260002,114.849998,84.629097,27908100
2004-02-11,114.849998,116.389999,114.169998,116.070000,85.528061,42965700
2004-02-12,115.970001,116.269997,115.580002,115.650002,85.218590,27814700
2004-02-13,115.820000,116.199997,114.750000,115.129997,84.835426,44739900
2004-02-17,115.849998,116.430000,115.769997,116.169998,85.601753,23984300
2004-02-18,116.199997,116.599998,115.349998,115.660004,85.225922,28618000
2004-02-19,116.330002,116.389999,115.059998,115.230003,84.909088,51146200
2004-02-20,115.480003,115.559998,114.320000,114.879997,84.651199,46728800
2004-02-23,115.220001,115.260002,114.169998,114.589996,84.437531,36357000
2004-02-24,114.269997,114.989998,113.029999,114.389999,84.290138,43953000
2004-02-25,114.459999,115.059998,114.320000,114.870003,84.643806,31213600
2004-02-26,114.610001,115.290001,114.339996,114.940002,84.695404,29683000
2004-02-27,115.190002,115.739998,114.629997,115.019997,84.754356,39312000
2004-03-01,115.430000,116.339996,115.250000,116.160004,85.594406,33130800
2004-03-02,115.940002,116.970001,115.230003,115.480003,85.093338,38556400
2004-03-03,115.250000,115.870003,114.919998,115.690002,85.248039,31346200
2004-03-04,115.720001,116.099998,115.519997,115.989998,85.469124,21060000
2004-03-05,115.419998,116.949997,115.279999,116.379997,85.756508,55905600
2004-03-08,116.339996,116.620003,114.910004,114.959999,84.710152,39281600
2004-03-09,115.099998,115.209999,114.239998,114.500000,84.371216,39746100
2004-03-10,114.720001,114.769997,112.559998,112.580002,82.956367,67671800
2004-03-11,112.400002,113.269997,111.099998,111.120003,81.880592,89134800
2004-03-12,111.730003,112.709999,111.580002,112.580002,82.956367,54012200
2004-03-15,112.269997,112.349998,110.900002,111.199997,81.939545,57677200
2004-03-16,111.779999,112.059998,110.839996,111.790001,82.374283,59832600
2004-03-17,112.180000,113.260002,112.099998,113.040001,83.295349,41607300
2004-03-18,112.699997,113.269997,111.930000,113.070000,83.317474,60014300
2004-03-19,112.410004,112.570000,111.040001,111.059998,82.123253,48636200
2004-03-22,110.540001,110.570000,109.099998,109.650002,81.080620,62752100
2004-03-23,110.250000,110.400002,109.360001,109.459999,80.940140,54080200
2004-03-24,109.580002,110.139999,108.849998,109.550003,81.006706,51584300
2004-03-25,110.080002,111.300003,109.790001,111.000000,82.078911,49873600
2004-03-26,110.959999,111.790001,110.800003,111.029999,82.101082,37409500
2004-03-29,111.629997,112.739998,111.580002,112.589996,83.254608,44113600
2004-03-30,112.300003,113.070000,112.220001,112.970001,83.535614,39059900
2004-03-31,112.989998,113.400002,112.379997,113.099998,83.631744,48517600
2004-04-01,113.070000,113.870003,113.050003,113.779999,84.134560,45103800
2004-04-02,114.809998,114.839996,113.900002,114.639999,84.770477,50987700
2004-04-05,114.459999,115.379997,114.440002,115.269997,85.236320,30251800
2004-04-06,114.830002,115.180000,114.620003,114.900002,84.962776,28420900
2004-04-07,114.949997,114.980003,114.110001,114.629997,84.763084,45890500
2004-04-08,115.410004,115.410004,113.739998,114.370003,84.570847,46929700
2004-04-12,114.580002,115.080002,114.570000,114.820000,84.903603,23085200
2004-04-13,115.260002,115.300003,113.019997,113.209999,83.713066,56210300
2004-04-14,112.610001,113.639999,112.550003,113.389999,83.846176,62322300
2004-04-15,113.449997,113.779999,112.360001,112.959999,83.528206,61602500
2004-04-16,113.379997,114.050003,112.980003,113.830002,84.171516,47059200
2004-04-19,113.550003,113.989998,113.269997,113.830002,84.171516,28277600
2004-04-20,114.080002,114.320000,111.779999,111.919998,82.759186,53299400
2004-04-21,112.199997,112.949997,111.870003,112.669998,83.313744,50177300
2004-04-22,112.480003,114.669998,112.440002,114.250000,84.482101,62071500
2004-04-23,114.419998,114.570000,113.790001,114.360001,84.563438,29395700
2004-04-26,114.500000,114.940002,113.599998,114.199997,84.445137,35515200
2004-04-27,114.230003,115.120003,113.959999,114.300003,84.519104,43485500
2004-04-28,113.889999,114.010002,112.500000,112.820000,83.424683,50165800
2004-04-29,112.720001,113.320000,111.160004,111.830002,82.692635,69687600
2004-04-30,112.169998,112.379997,110.900002,110.959999,82.049309,48681400
2004-05-03,111.370003,112.290001,111.349998,112.150002,82.929230,33758000
2004-05-04,112.250000,113.260002,111.660004,112.059998,82.862709,51185100
2004-05-05,112.410004,112.959999,112.160004,112.779999,83.395126,34405000
2004-05-06,112.019997,112.589996,111.000000,111.809998,82.677856,54997000
2004-05-07,111.220001,112.230003,109.959999,109.959999,81.309868,60950000
2004-05-10,109.440002,109.750000,108.360001,108.830002,80.474281,75279400
2004-05-11,109.459999,110.050003,109.330002,109.750000,81.154572,48300600
2004-05-12,109.570000,110.540001,108.059998,110.449997,81.672188,90830500
2004-05-13,109.760002,110.809998,109.629997,109.989998,81.332039,57393700
2004-05-14,109.949997,110.739998,109.269997,110.040001,81.369034,54123100
2004-05-17,108.889999,109.500000,108.410004,109.099998,80.673912,55020400
2004-05-18,109.489998,109.940002,109.330002,109.650002,81.080620,30193100
2004-05-19,110.500000,111.180000,109.150002,109.269997,80.799644,54804100
2004-05-20,109.449997,109.870003,109.040001,109.620003,81.058464,38082900
2004-05-21,109.970001,110.550003,109.470001,109.809998,81.198929,47480400
2004-05-24,110.529999,110.760002,109.680000,110.269997,81.539078,40961500
2004-05-25,109.900002,111.980003,109.599998,111.849998,82.707428,48668000
2004-05-26,111.660004,112.290001,111.510002,112.239998,82.995804,35977000
2004-05-27,112.540001,113.029999,112.059998,112.870003,83.461670,45306900
2004-05-28,112.730003,112.879997,112.360001,112.860001,83.454285,23367200
2004-06-01,112.459999,112.860001,111.870003,112.709999,83.343361,41044700
2004-06-02,113.029999,113.480003,112.459999,113.129997,83.653908,39774200
2004-06-03,112.809998,113.190002,112.070000,112.089996,82.884872,38688300
2004-06-04,112.980003,113.580002,112.709999,112.980003,83.543007,32739500
2004-06-07,113.430000,114.809998,113.419998,114.699997,84.814857,31643800
2004-06-08,114.370003,114.919998,114.169998,114.860001,84.933151,32846500
2004-06-09,114.510002,114.699997,113.720001,113.790001,84.141968,36737600
2004-06-10,114.040001,114.349998,113.930000,114.349998,84.556046,21711000
2004-06-14,113.820000,113.849998,112.870003,113.220001,83.720451,34633000
2004-06-15,113.900002,114.449997,113.510002,114.019997,84.312035,37445000
2004-06-16,114.000000,114.199997,113.699997,114.000000,84.297241,26633400
2004-06-17,113.849998,114.070000,113.330002,113.830002,84.171516,28402400
2004-06-18,113.269997,114.220001,113.180000,113.629997,84.330360,31799800
2004-06-21,113.750000,114.139999,113.129997,113.199997,84.011223,25284000
2004-06-22,113.129997,113.879997,112.669998,113.769997,84.434258,37334000
2004-06-23,113.610001,114.839996,113.419998,114.750000,85.161568,35580000
2004-06-24,114.559998,114.930000,114.260002,114.389999,84.894402,35272100
2004-06-25,114.410004,114.940002,113.680000,113.839996,84.486206,32837900
2004-06-28,114.519997,114.610001,113.410004,113.449997,84.196747,40824500
2004-06-29,113.529999,114.169998,113.419998,113.919998,84.545593,28418100
2004-06-30,114.070000,114.790001,113.650002,114.529999,84.998283,52230600
2004-07-01,114.250000,114.400002,112.580002,112.940002,83.818268,57734700
2004-07-02,113.160004,113.290001,112.599998,112.879997,83.773727,34615100
2004-07-06,112.370003,112.449997,111.629997,111.889999,83.039040,38698200
2004-07-07,111.809998,112.570000,111.750000,112.220001,83.283958,29839800
2004-07-08,111.809998,112.320000,111.199997,111.440002,82.705048,45291100
2004-07-09,111.720001,111.940002,111.379997,111.730003,82.920273,27412900
2004-07-12,111.519997,112.040001,111.000000,111.779999,82.957390,35691300
2004-07-13,111.919998,112.019997,111.599998,111.860001,83.016762,26752000
2004-07-14,111.260002,112.389999,111.120003,111.519997,82.764427,54089400
2004-07-15,111.739998,111.910004,110.699997,110.800003,82.230072,38403500
2004-07-16,111.570000,111.669998,110.440002,110.709999,82.163269,40871200
2004-07-19,110.750000,110.959999,109.989998,110.239998,81.814484,39592800
2004-07-20,110.529999,111.900002,110.250000,111.639999,82.853500,46679800
2004-07-21,111.820000,112.059998,109.449997,109.580002,81.324669,56241100
2004-07-22,109.360001,110.389999,108.769997,109.879997,81.547279,72477100
2004-07-23,109.620003,109.709999,108.690002,108.959999,80.864517,49610500
2004-07-26,109.190002,109.430000,108.209999,108.750000,80.708649,49679100
2004-07-27,109.050003,110.110001,108.970001,109.769997,81.465652,51295100
2004-07-28,109.550003,110.370003,108.589996,110.099998,81.710579,65862300
2004-07-29,110.540001,110.870003,110.000000,110.570000,82.059334,52200500
2004-07-30,110.320000,110.900002,110.099998,110.839996,82.259750,41581700
2004-08-02,110.190002,111.360001,110.050003,111.070000,82.430443,38263100
2004-08-03,110.930000,111.059998,110.160004,110.209999,81.792206,40948800
2004-08-04,109.889999,110.750000,109.639999,110.199997,81.784790,40763200
2004-08-05,110.290001,110.379997,108.269997,108.400002,80.448906,50772000
2004-08-06,107.629997,107.959999,106.620003,106.849998,79.298592,74729000
2004-08-09,107.019997,107.480003,106.870003,107.000000,79.409897,37476300
2004-08-10,107.309998,108.410004,107.260002,108.379997,80.434074,55870600
2004-08-11,107.680000,108.330002,107.099998,108.160004,80.270798,52933200
2004-08-12,107.680000,107.949997,106.629997,106.980003,79.395050,50015900
2004-08-13,107.099998,107.349998,106.589996,107.190002,79.550941,41634700
2004-08-16,107.139999,108.639999,107.099998,108.300003,80.374695,45731900
2004-08-17,108.750000,109.279999,108.529999,108.910004,80.827423,40701600
2004-08-18,108.519997,110.169998,108.489998,110.029999,81.658638,43165400
2004-08-19,109.809998,110.019997,109.180000,109.709999,81.421143,39881600
2004-08-20,109.610001,110.629997,109.510002,110.480003,81.992584,44870900
2004-08-23,110.550003,110.769997,110.050003,110.199997,81.784790,33745100
2004-08-24,110.639999,110.730003,109.849998,110.349998,81.896088,30453100
2004-08-25,110.330002,111.269997,109.900002,111.099998,82.452744,38551400
2004-08-26,110.959999,111.309998,110.849998,111.099998,82.452744,26629500
2004-08-27,111.199997,111.629997,111.050003,111.449997,82.712440,24902900
2004-08-30,111.220001,111.339996,110.449997,110.529999,82.029686,26726500
2004-08-31,110.660004,111.160004,110.099998,111.110001,82.460136,44125300
2004-09-01,110.949997,111.639999,110.480003,111.320000,82.615997,52778300
2004-09-02,111.239998,112.699997,111.239998,112.580002,83.551094,42736600
2004-09-03,112.330002,112.820000,112.010002,112.120003,83.209679,30480500
2004-09-07,112.540001,113.129997,112.320000,112.860001,83.758911,37338800
2004-09-08,112.620003,113.059998,112.309998,112.580002,83.551094,32963100
2004-09-09,112.570000,112.879997,112.029999,112.480003,83.476883,34314800
2004-09-10,112.519997,113.269997,112.080002,113.059998,83.907303,27900600
2004-09-13,113.309998,113.739998,113.010002,113.430000,84.181938,44398100
2004-09-14,113.300003,113.690002,113.190002,113.660004,84.352638,28048900
2004-09-15,113.300003,113.360001,112.680000,112.800003,83.714340,38295000
2004-09-16,112.849998,113.370003,112.800003,113.139999,83.966682,23911700
2004-09-17,112.949997,113.360001,112.690002,113.150002,84.323685,33683000
2004-09-20,112.669998,112.989998,112.279999,112.470001,83.816895,37149400
2004-09-21,112.750000,113.470001,112.540001,112.959999,84.182083,40920800
2004-09-22,112.500000,112.519997,111.470001,111.550003,83.131310,49042100
2004-09-23,111.599998,111.699997,110.949997,110.949997,82.684135,44068700
2004-09-24,111.169998,111.730003,111.129997,111.459999,83.064224,34981100
2004-09-27,111.099998,111.199997,110.580002,110.750000,82.535088,39355100
2004-09-28,110.910004,111.510002,110.410004,111.279999,82.930061,41662900
2004-09-29,111.209999,111.849998,111.000000,111.839996,83.347404,33325700
2004-09-30,111.550003,111.980003,111.260002,111.760002,83.287788,43536700
2004-10-01,112.260002,113.650002,112.209999,113.650002,84.696304,62824300
2004-10-04,114.099998,114.440002,113.800003,113.839996,84.837891,33082400
2004-10-05,113.849998,114.160004,113.540001,113.900002,84.882637,36910600
2004-10-06,113.769997,114.680000,113.680000,114.680000,85.463882,42297800
2004-10-07,114.379997,114.400002,113.360001,113.449997,84.547226,39388800
2004-10-08,113.150002,113.769997,112.349998,112.510002,83.846725,51872600
2004-10-11,112.779999,113.019997,112.639999,112.970001,84.189545,20229100
2004-10-12,112.199997,112.830002,111.940002,112.529999,83.861649,41754700
2004-10-13,113.000000,113.070000,111.320000,111.540001,83.123840,54212600
2004-10-14,111.680000,111.930000,110.580002,110.639999,82.453125,64082200
2004-10-15,111.019997,111.739998,110.570000,111.260002,82.915199,63482200
2004-10-18,110.889999,111.900002,110.699997,111.680000,83.228172,43535100
2004-10-19,112.019997,112.230003,110.589996,110.739998,82.527657,55851900
2004-10-20,110.379997,110.820000,109.750000,110.519997,82.363716,57118500
2004-10-21,110.790001,111.320000,110.209999,111.239998,82.900291,53218300
2004-10-22,111.190002,111.250000,109.860001,109.989998,81.968727,48752400
2004-10-25,109.750000,110.120003,109.349998,109.860001,81.871841,43990900
2004-10-26,110.129997,111.599998,109.879997,111.540001,83.123840,54337400
2004-10-27,111.379997,113.099998,111.120003,112.879997,84.122444,73896000
2004-10-28,112.779999,113.559998,112.489998,113.220001,84.375839,54413300
2004-10-29,113.120003,113.639999,112.900002,113.199997,84.360931,48820200
2004-11-01,113.559998,113.839996,113.199997,113.510002,84.591957,36720900
2004-11-02,113.669998,114.570000,113.220001,113.550003,84.621780,56210000
2004-11-03,115.029999,115.360001,114.239998,114.980003,85.687447,76960200
2004-11-04,114.779999,116.669998,114.680000,116.550003,86.857452,55350300
2004-11-05,117.050003,117.639999,116.489998,117.279999,87.401520,63287200
2004-11-08,116.980003,117.230003,116.720001,117.110001,87.274803,33863800
2004-11-09,117.080002,117.500000,116.760002,116.879997,87.103394,44658100
2004-11-10,117.059998,117.550003,116.760002,116.970001,87.170502,45265400
2004-11-11,117.180000,118.120003,117.099998,117.860001,87.833755,37863200
2004-11-12,117.970001,119.000000,117.680000,118.790001,88.526802,55583700
2004-11-15,118.500000,118.769997,118.230003,118.730003,88.744339,35297900
2004-11-16,118.360001,118.410004,117.730003,117.879997,88.108994,40028700
2004-11-17,118.370003,119.139999,118.070000,118.580002,88.632210,54494000
2004-11-18,118.529999,118.800003,118.230003,118.739998,88.751808,31854300
2004-11-19,118.699997,118.720001,117.139999,117.419998,87.765129,54276500
2004-11-22,117.169998,118.120003,117.029999,117.980003,88.183754,37560200
2004-11-23,117.930000,118.260002,117.370003,118.160004,88.318283,41968800
2004-11-24,118.269997,118.589996,118.050003,118.440002,88.527557,29724800
2004-11-26,118.510002,118.980003,118.300003,118.349998,88.460289,15487700
2004-11-29,118.790001,119.010002,117.480003,117.809998,88.056664,61460800
2004-11-30,118.000000,118.239998,117.639999,117.889999,88.116455,53685200
2004-12-01,118.160004,119.500000,118.099998,119.230003,89.118050,49898300
2004-12-02,119.099998,119.870003,119.010002,119.330002,89.192795,60163500
2004-12-03,119.309998,120.139999,119.089996,119.250000,89.133011,49067900
2004-12-06,119.209999,119.639999,118.839996,119.209999,89.103104,33030500
2004-12-07,119.489998,119.620003,118.040001,118.099998,88.273415,52047200
2004-12-08,118.209999,118.820000,118.010002,118.790001,88.789169,43895100
2004-12-09,118.139999,119.459999,117.730003,119.209999,89.103104,60922800
2004-12-10,118.919998,119.559998,118.849998,119.330002,89.192795,47828600
2004-12-13,119.760002,120.400002,119.349998,120.370003,89.970139,38541000
2004-12-14,120.180000,120.959999,120.180000,120.790001,90.284073,41500700
2004-12-15,120.699997,121.110001,120.309998,120.879997,90.351311,46699200
2004-12-16,120.720001,121.239998,120.040001,120.809998,90.299011,51641800
2004-12-17,119.459999,119.970001,119.160004,119.440002,89.696747,70761900
2004-12-20,119.750000,120.290001,119.169998,119.470001,89.719261,47187400
2004-12-21,119.599998,120.480003,119.459999,120.389999,90.410164,33094200
2004-12-22,120.379997,121.080002,120.300003,120.680000,90.627937,31500700
2004-12-23,120.870003,121.279999,120.660004,120.769997,90.695541,25646100
2004-12-27,121.199997,121.360001,120.389999,120.519997,90.507759,29944100
2004-12-28,120.639999,121.330002,120.599998,121.180000,91.003433,23422900
2004-12-29,121.080002,121.400002,120.949997,121.360001,91.138603,22650600
2004-12-30,121.400002,121.570000,121.040001,121.129997,90.965866,21076900
2004-12-31,121.300003,121.660004,120.800003,120.870003,90.770607,28648800
2005-01-03,121.559998,121.760002,119.900002,120.300003,90.342583,55748000
2005-01-04,120.459999,120.540001,118.440002,118.830002,89.238640,69167600
2005-01-05,118.739998,119.250000,118.000000,118.010002,88.622818,65667300
2005-01-06,118.440002,119.150002,118.260002,118.610001,89.073410,47814700
2005-01-07,118.970001,119.230003,118.129997,118.440002,88.945755,55847700
2005-01-10,118.339996,119.459999,118.339996,119.000000,89.366295,56563300
2005-01-11,118.639999,118.739998,117.989998,118.180000,88.750488,63099700
2005-01-12,118.400002,118.839996,117.519997,118.570000,89.043373,72720500
2005-01-13,118.639999,118.730003,117.500000,117.620003,88.329979,55537500
2005-01-14,117.970001,118.529999,117.760002,118.239998,88.795547,42032500
2005-01-18,118.050003,119.620003,117.949997,119.470001,89.719261,57391700
2005-01-19,119.430000,119.519997,118.209999,118.220001,88.780548,54378900
2005-01-20,117.889999,118.199997,117.290001,117.500000,88.239830,72049300
2005-01-21,117.790001,118.000000,116.650002,116.779999,87.699112,63160400
2005-01-24,117.089996,117.339996,116.370003,116.550003,87.526382,58441900
2005-01-25,116.910004,117.470001,116.720001,116.879997,87.774200,68245000
2005-01-26,117.320000,117.599998,117.040001,117.230003,88.037079,57195100
2005-01-27,117.190002,117.750000,116.980003,117.430000,88.187233,55878800
2005-01-28,117.489998,117.550003,116.610001,117.430000,88.187233,60738900
2005-01-31,117.949997,118.250000,117.709999,118.160004,88.735474,52532700
2005-02-01,118.250000,119.080002,118.099998,118.910004,89.298698,49841200
2005-02-02,119.059998,119.589996,118.900002,119.269997,89.569069,52468900
2005-02-03,119.059998,119.160004,118.570000,118.959999,89.336258,48837100
2005-02-04,119.000000,120.430000,118.980003,120.230003,90.289978,50024600
2005-02-07,120.250000,120.519997,119.959999,120.070000,90.169853,45412000
2005-02-08,120.169998,120.650002,120.070000,120.209999,90.274963,39263500
2005-02-09,120.419998,120.489998,119.250000,119.309998,89.599098,55279400
2005-02-10,119.660004,120.019997,119.260002,119.739998,89.922035,45858600
2005-02-11,119.699997,121.040001,119.459999,120.769997,90.695541,53133000
2005-02-14,120.690002,120.860001,120.480003,120.680000,90.627937,32432100
2005-02-15,120.800003,121.430000,120.680000,121.129997,90.965866,43852700
2005-02-16,120.930000,121.459999,120.669998,121.209999,91.025970,55523000
2005-02-17,121.230003,121.330002,120.220001,120.230003,90.289978,58124000
2005-02-18,120.239998,120.480003,119.900002,120.389999,90.410164,47723300
2005-02-22,119.900002,120.470001,118.580002,118.599998,89.065895,80697600
2005-02-23,118.930000,119.570000,118.620003,119.449997,89.704208,68292600
2005-02-24,119.239998,120.320000,118.980003,120.239998,90.297523,68563600
2005-02-25,120.269997,121.669998,120.180000,121.430000,91.191170,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,90.590416,69381300
2005-03-01,120.820000,121.519997,120.779999,121.230003,91.040970,47294400
2005-03-02,120.760002,121.930000,120.650002,121.169998,90.995934,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,91.033440,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,92.167458,56168500
2005-03-07,122.660004,123.250000,122.400002,122.790001,92.212509,43442400
2005-03-08,122.669998,123.000000,122.110001,122.330002,91.867043,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,90.845734,73263600
2005-03-10,121.199997,121.500000,120.400002,121.239998,91.048477,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,90.410164,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,90.973381,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,90.222435,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,89.456406,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,89.636642,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,89.370491,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,89.038788,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,88.134064,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,88.209450,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,88.315010,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,88.443161,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,87.855118,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,89.099075,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,88.933220,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,88.533630,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,88.684464,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,89.106628,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,89.415741,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,89.898254,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,88.963387,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,89.031265,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,89.491142,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,88.435631,65949000
2005-04-14,117.400002,117.500000,115.769997,115.769997,87.282143,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,86.060768,128677300
2005-04-18,114.120003,114.959999,113.959999,114.500000,86.324638,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,87.010719,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,85.796898,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,87.463081,86952200
2005-04-22,115.739998,116.500000,114.269997,115.570000,87.131348,88845800
2005-04-25,115.860001,116.500000,115.720001,116.330002,87.704338,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,86.852386,72626000
2005-04-27,114.860001,116.070000,114.440002,115.650002,87.191666,84131900
2005-04-28,115.269997,115.680000,114.199997,114.199997,86.098419,72481500
2005-04-29,115.070000,115.870003,113.970001,115.750000,87.267052,103993800
2005-05-02,116.070000,116.410004,115.519997,116.400002,87.757088,56026400
2005-05-03,116.070000,116.849998,115.690002,116.599998,87.907921,86000300
2005-05-04,116.650002,117.750000,116.279999,117.500000,88.586449,81055700
2005-05-05,117.669998,118.000000,116.739998,117.459999,88.556259,96906700
2005-05-06,117.930000,117.989998,117.059998,117.089996,88.277267,67415400
2005-05-09,117.209999,118.080002,117.050003,117.820000,88.827682,43750500
2005-05-10,117.360001,117.500000,116.389999,116.599998,87.907921,74613500
2005-05-11,116.930000,117.400002,115.849998,117.239998,88.390411,91647400
2005-05-12,117.320000,117.589996,115.949997,115.949997,87.417847,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,87.244446,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,88.058662,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,88.646736,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,89.558968,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,89.935951,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,89.807816,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,90.305351,51047900
2005-05-24,119.440002,119.830002,119.199997,119.500000,90.094246,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,90.026428,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,90.508949,43256200
2005-05-27,120.059998,120.250000,119.800003,120.250000,90.659698,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,90.079201,43377200
2005-06-01,119.519997,120.919998,119.449997,120.500000,90.848221,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,91.044235,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,90.584312,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,90.501396,36046400
2005-06-07,120.389999,121.250000,120.010002,120.129997,90.569252,66501300
2005-06-08,120.430000,120.589996,119.669998,119.910004,90.403374,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,90.833122,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,90.622040,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,90.908524,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,91.119621,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,91.293045,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,91.526726,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,91.865883,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,91.896141,41019400
2005-06-21,121.500000,121.650002,121.029999,121.470001,91.949127,39879800
2005-06-22,121.680000,121.940002,121.070000,121.570000,92.024811,46310100
2005-06-23,121.320000,121.599998,119.830002,119.860001,90.730415,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,90.064285,58572500
2005-06-27,118.970001,119.410004,118.750000,119.150002,90.192963,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,90.949905,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,90.707710,42316500
2005-06-30,120.220001,120.320000,118.949997,119.180000,90.215668,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,90.480614,49737500
2005-07-05,119.250000,120.650002,119.190002,120.489998,91.207298,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,90.442787,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,90.798538,103268800
2005-07-08,119.970001,121.320000,119.720001,121.320000,91.835594,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,92.304909,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,92.547127,51871100
2005-07-13,122.269997,122.519997,121.989998,122.430000,92.675797,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,93.039154,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,92.986183,56075900
2005-07-18,122.500000,122.629997,122.050003,122.349998,92.615280,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,93.122406,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,93.440353,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,92.895355,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,93.516029,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,93.251122,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,93.364655,42758800
2005-07-27,123.500000,123.889999,123.050003,123.790001,93.705315,43181600
2005-07-28,123.959999,124.639999,123.639999,124.570000,94.295753,47880700
2005-07-29,124.410004,124.629997,123.500000,123.739998,93.667465,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,93.599335,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,94.159485,45147400
2005-08-03,124.250000,124.739998,124.120003,124.720001,94.409286,36837200
2005-08-04,124.230003,124.309998,123.570000,123.720001,93.652306,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,93.016472,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,92.842354,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,93.402473,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,93.357117,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,93.728012,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,93.152733,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,93.728012,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,92.509293,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,92.501740,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,92.494156,53388600
2005-08-19,122.629997,122.820000,122.199997,122.470001,92.706100,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,92.706100,69912000
